Id,Prediction
r2289_c365,3
r952_c302,4
r3032_c79,4
r1201_c487,5
r5501_c785,5
r5752_c469,4
r3685_c283,5
r3322_c546,5
r70_c970,2
r4143_c344,5
r3495_c291,4
r5977_c63,3
r3449_c769,5
r1177_c489,2
r7110_c363,3
r1064_c690,5
r4748_c598,5
r6733_c783,3
r574_c488,5
r2099_c274,5
r6701_c828,4
r8645_c131,5
r9816_c673,4
r3635_c533,4
r6951_c746,5
r1325_c306,4
r9048_c51,4
r793_c937,3
r3587_c476,3
r4169_c652,4
r8022_c668,2
r6576_c698,4
r9597_c171,4
r8854_c191,5
r397_c375,4
r283_c649,5
r2318_c184,1
r5085_c716,5
r7824_c650,4
r4281_c631,3
r8724_c169,5
r7599_c495,3
r1666_c642,4
r6086_c695,4
r4777_c104,3
r7860_c310,5
r8560_c6,5
r857_c459,4
r3499_c723,3
r7762_c747,5
r6062_c84,5
r5646_c960,1
r6526_c454,5
r2635_c144,3
r6524_c76,5
r3262_c570,5
r5590_c297,3
r5953_c684,5
r2670_c616,4
r4242_c668,5
r750_c611,5
r439_c267,3
r8158_c1000,3
r7281_c496,5
r8152_c527,3
r5960_c203,3
r4429_c787,2
r3449_c26,5
r7607_c632,5
r5237_c246,3
r8054_c414,3
r8320_c778,4
r9652_c791,4
r3876_c409,3
r4999_c440,4
r808_c663,5
r8066_c791,5
r425_c529,4
r7314_c598,5
r4633_c902,5
r5937_c84,3
r4961_c156,4
r2230_c350,4
r8763_c497,3
r532_c677,4
r3320_c423,1
r8131_c595,5
r419_c184,4
r5753_c313,3
r5640_c295,5
r1757_c871,2
r2368_c489,4
r2597_c502,3
r2294_c851,3
r5861_c257,5
r8938_c280,3
r5509_c296,1
r7147_c577,3
r9055_c921,5
r3578_c76,5
r8130_c614,5
r8583_c697,3
r2068_c806,4
r5007_c671,3
r6343_c657,4
r5348_c792,5
r5853_c599,4
r7932_c399,5
r6303_c825,4
r3928_c366,5
r9053_c915,4
r1065_c209,2
r5526_c51,4
r175_c883,4
r2077_c459,5
r9475_c106,5
r1364_c805,4
r8002_c68,5
r103_c666,5
r4768_c234,4
r4879_c867,4
r7261_c76,5
r7608_c8,5
r7783_c915,4
r711_c590,3
r8605_c171,5
r8678_c936,2
r3337_c156,5
r6399_c818,5
r2992_c754,5
r8249_c213,4
r2537_c697,3
r9711_c100,5
r2331_c915,5
r1111_c126,4
r6085_c824,3
r6224_c71,2
r7017_c378,2
r6879_c613,2
r5869_c148,5
r4181_c806,2
r4681_c295,5
r3104_c12,3
r6716_c125,5
r9185_c626,5
r3164_c822,3
r9037_c10,3
r6351_c216,3
r6182_c604,5
r2744_c768,4
r3840_c695,4
r7999_c915,5
r9959_c89,5
r1000_c569,5
r3455_c158,2
r1661_c934,3
r6096_c384,5
r2075_c412,4
r4278_c969,3
r365_c842,4
r3084_c650,3
r6060_c15,4
r2153_c731,5
r2638_c858,3
r9630_c596,4
r6479_c27,3
r4144_c6,4
r1737_c84,4
r8423_c148,5
r2218_c439,4
r8469_c473,3
r8871_c854,3
r7472_c406,4
r870_c190,5
r8359_c972,2
r6058_c334,4
r4340_c471,4
r4098_c598,5
r1903_c416,5
r867_c947,5
r9267_c317,5
r6240_c60,5
r4841_c256,5
r7998_c698,4
r6772_c642,4
r2847_c85,2
r8602_c946,3
r8075_c871,3
r360_c545,4
r8676_c170,2
r2180_c702,5
r8071_c256,5
r712_c895,2
r986_c4,5
r3012_c59,3
r2267_c164,3
r7223_c658,5
r2950_c240,5
r2279_c702,5
r9124_c797,2
r6927_c502,4
r1760_c878,3
r661_c376,2
r7017_c353,4
r9709_c960,2
r8481_c668,5
r6552_c548,3
r9602_c768,4
r7910_c308,5
r3511_c152,3
r8995_c405,5
r1059_c471,5
r874_c612,4
r9051_c471,5
r5987_c726,3
r8577_c756,4
r4485_c847,2
r777_c457,5
r1347_c118,4
r6935_c95,4
r6260_c586,5
r5698_c398,5
r7618_c308,4
r1235_c341,5
r7742_c240,5
r1991_c227,3
r2419_c445,5
r6827_c573,4
r2275_c479,3
r6093_c392,4
r5889_c93,5
r6794_c198,5
r2244_c883,5
r8816_c661,4
r7925_c348,5
r9895_c186,4
r1324_c522,3
r6323_c32,5
r9047_c743,3
r2319_c661,4
r8651_c658,4
r9084_c26,4
r1744_c178,3
r1327_c597,5
r7985_c744,5
r404_c43,3
r9693_c94,4
r5536_c43,4
r8389_c995,4
r9928_c285,5
r8911_c556,3
r5840_c247,3
r8597_c60,4
r2457_c4,5
r2577_c102,2
r3363_c423,2
r6813_c655,4
r9547_c178,5
r3982_c176,1
r7489_c657,4
r7668_c256,5
r8193_c14,3
r5442_c742,4
r7640_c285,4
r6737_c797,4
r6482_c618,3
r8999_c698,5
r6040_c353,5
r3643_c638,4
r6899_c657,5
r5500_c45,3
r8935_c663,5
r695_c705,2
r9109_c131,5
r5940_c617,5
r8792_c230,5
r7433_c672,5
r4042_c415,5
r7527_c545,4
r56_c690,4
r1564_c177,3
r8764_c602,4
r7407_c746,4
r2500_c44,3
r6861_c492,5
r8887_c774,5
r2355_c627,4
r5561_c208,4
r8038_c26,5
r9093_c333,5
r9246_c744,5
r199_c841,3
r2001_c34,3
r8723_c543,4
r9217_c350,4
r40_c306,5
r6310_c638,3
r9256_c213,4
r7152_c686,5
r6002_c174,5
r1308_c327,3
r6159_c561,2
r1877_c352,4
r4723_c594,5
r5661_c310,5
r4391_c35,3
r4472_c605,5
r4164_c161,2
r2337_c608,5
r4994_c311,5
r3606_c844,5
r485_c951,4
r8336_c180,2
r9965_c584,1
r2415_c534,5
r2862_c546,4
r5333_c118,3
r5358_c876,3
r2977_c89,5
r2984_c131,5
r3339_c473,3
r9631_c785,5
r8388_c328,5
r2340_c663,5
r5271_c191,5
r2869_c240,5
r1639_c577,2
r6771_c246,4
r5403_c657,4
r7880_c836,4
r7114_c823,2
r959_c899,3
r7832_c806,3
r7811_c988,3
r5823_c584,3
r1348_c621,1
r3846_c693,4
r7777_c774,4
r5238_c916,1
r7825_c304,5
r4802_c525,3
r9918_c545,3
r9592_c661,2
r5049_c134,1
r1765_c200,4
r5685_c10,2
r71_c954,3
r6673_c285,2
r2919_c22,5
r2627_c346,4
r3829_c981,3
r1922_c131,3
r1854_c984,3
r298_c779,4
r8383_c288,4
r1628_c162,5
r1089_c61,3
r9105_c213,4
r6488_c754,5
r3364_c722,4
r6351_c618,3
r1833_c344,4
r5486_c181,3
r8752_c407,3
r7830_c833,3
r3514_c810,5
r9267_c747,5
r8430_c173,2
r2948_c323,4
r7184_c285,4
r2287_c168,3
r8242_c769,5
r8183_c242,5
r5567_c736,1
r1241_c175,4
r1557_c120,4
r8522_c781,5
r9194_c106,5
r5720_c44,2
r3175_c181,4
r434_c522,3
r4604_c686,3
r1672_c392,5
r6223_c172,3
r2962_c735,4
r8319_c534,4
r4187_c584,3
r1133_c638,5
r9835_c597,4
r9436_c161,5
r1781_c834,4
r1264_c216,4
r7635_c418,3
r3033_c301,4
r2255_c589,4
r9632_c598,5
r8370_c122,3
r6710_c163,4
r4784_c134,1
r515_c643,4
r4988_c643,3
r2056_c283,4
r9750_c473,5
r9272_c668,4
r1867_c459,5
r485_c182,5
r7641_c760,5
r7848_c712,4
r8962_c525,4
r7220_c696,2
r2452_c535,4
r2655_c833,4
r7640_c679,3
r78_c832,3
r2188_c877,3
r8898_c256,4
r70_c323,2
r5768_c176,5
r2038_c946,4
r2998_c848,5
r466_c661,5
r1261_c381,4
r1970_c670,5
r8981_c306,4
r9449_c264,5
r1523_c117,5
r9312_c191,4
r6085_c311,5
r2293_c148,5
r5983_c659,4
r727_c877,5
r241_c157,5
r3719_c937,4
r16_c511,3
r7449_c783,3
r529_c99,3
r3356_c625,3
r167_c6,5
r3632_c555,1
r5618_c632,5
r3806_c45,4
r7598_c598,5
r8409_c222,4
r4577_c485,4
r5393_c778,3
r2797_c925,4
r4084_c718,3
r9097_c380,3
r8396_c808,3
r3524_c575,3
r4866_c954,2
r4126_c328,3
r4168_c596,5
r7307_c620,4
r5821_c769,1
r461_c759,5
r356_c242,5
r6572_c257,5
r9613_c824,2
r2527_c301,2
r6323_c806,3
r6373_c319,5
r7991_c148,4
r7283_c686,5
r2011_c320,5
r8447_c921,3
r4284_c426,1
r2414_c806,4
r5660_c300,5
r675_c936,4
r3880_c808,5
r1050_c163,3
r4999_c826,2
r3904_c853,4
r9206_c23,2
r7636_c988,4
r8284_c317,5
r985_c676,4
r2876_c12,3
r7437_c245,3
r4493_c104,4
r1376_c352,4
r8964_c542,5
r9135_c445,5
r3564_c8,5
r4231_c348,5
r5438_c316,3
r9652_c180,1
r6311_c50,2
r2611_c617,4
r952_c843,3
r9611_c999,4
r9115_c595,4
r2281_c658,4
r4064_c22,3
r305_c370,4
r540_c778,3
r3697_c670,4
r9314_c313,5
r8651_c536,5
r7109_c92,4
r7928_c789,3
r5856_c460,2
r8093_c999,4
r3076_c491,3
r1112_c628,4
r5243_c412,3
r2933_c235,5
r5604_c978,5
r9656_c944,2
r596_c131,2
r652_c932,2
r9752_c4,3
r2518_c216,5
r3340_c4,2
r7788_c430,4
r727_c94,5
r8048_c405,5
r6949_c389,5
r7903_c547,4
r6291_c683,4
r7601_c906,4
r3409_c751,2
r1152_c617,5
r1240_c811,4
r6643_c478,4
r1490_c425,4
r5692_c490,4
r7852_c867,4
r9006_c844,4
r8949_c134,5
r2050_c619,4
r390_c860,3
r4139_c273,5
r2655_c443,3
r7221_c777,5
r7250_c618,5
r9208_c311,5
r7185_c198,3
r547_c250,3
r9463_c119,2
r2509_c92,3
r3909_c95,1
r2710_c251,5
r3040_c272,4
r7923_c124,5
r6148_c846,5
r4305_c393,5
r1883_c317,5
r7608_c551,5
r5240_c241,3
r7723_c445,4
r4061_c95,4
r9317_c26,4
r7774_c669,4
r9103_c844,3
r9897_c298,3
r8974_c925,5
r8601_c397,5
r5190_c171,5
r9286_c448,4
r1471_c183,4
r3797_c673,1
r5402_c752,1
r576_c771,4
r8737_c109,3
r8409_c105,3
r5586_c616,5
r7146_c586,4
r1845_c761,3
r2111_c440,5
r7644_c283,4
r9949_c297,5
r9408_c770,5
r966_c546,5
r8706_c846,4
r6985_c143,4
r6400_c825,5
r7200_c191,3
r9887_c257,5
r7597_c794,4
r9531_c30,4
r2939_c718,4
r2295_c143,5
r4387_c377,3
r2618_c308,4
r2022_c313,4
r2590_c950,5
r8922_c230,5
r3825_c772,3
r179_c818,3
r5390_c575,5
r1235_c533,3
r8739_c322,5
r3017_c6,5
r5527_c853,3
r4914_c619,5
r4504_c604,4
r5275_c604,5
r3164_c936,3
r5331_c420,3
r6002_c612,5
r4573_c650,4
r4419_c477,5
r2781_c659,3
r1045_c378,2
r8811_c794,5
r5101_c332,3
r8512_c706,5
r2338_c17,5
r5045_c523,5
r3746_c416,5
r3328_c581,3
r6995_c640,3
r1684_c106,4
r8066_c160,2
r3266_c606,5
r135_c501,5
r8463_c486,2
r3854_c595,5
r9803_c322,3
r2066_c685,5
r3163_c416,5
r9057_c332,5
r1823_c747,4
r8779_c983,3
r3942_c94,3
r6625_c534,5
r9672_c719,5
r9188_c5,4
r580_c679,5
r3807_c829,1
r2655_c615,5
r4299_c455,3
r6720_c22,3
r1782_c986,5
r8199_c217,4
r3342_c705,5
r804_c548,3
r3850_c120,2
r9800_c242,3
r3952_c570,4
r165_c747,2
r8881_c608,5
r5833_c689,5
r9788_c158,3
r2200_c174,5
r2005_c817,3
r2405_c950,4
r5148_c729,4
r9137_c796,3
r4265_c148,4
r4952_c160,3
r8312_c851,3
r1746_c806,4
r7793_c743,3
r8891_c683,5
r7352_c484,5
r7090_c985,4
r4022_c76,3
r5663_c743,5
r3632_c122,3
r9303_c495,5
r2956_c656,4
r1382_c40,4
r3895_c605,4
r197_c342,4
r7820_c293,4
r4872_c571,3
r8721_c269,5
r2841_c756,4
r5626_c61,4
r8581_c660,5
r8240_c596,5
r4331_c753,1
r9818_c216,4
r970_c289,3
r2048_c816,2
r4439_c309,4
r6603_c59,5
r1633_c199,1
r7276_c785,5
r7384_c934,5
r3236_c737,1
r3381_c67,4
r3579_c778,4
r6914_c580,3
r1327_c629,5
r6412_c476,4
r1456_c641,4
r4741_c581,3
r8694_c616,4
r8269_c783,5
r805_c474,5
r9191_c597,4
r4483_c495,5
r9215_c657,5
r4015_c686,5
r3509_c841,3
r8740_c777,5
r7371_c598,5
r3724_c34,5
r6755_c746,3
r6511_c423,4
r2078_c246,5
r7480_c44,3
r7247_c446,3
r1133_c322,5
r8489_c811,4
r7192_c296,4
r8743_c860,4
r2917_c567,3
r7925_c71,5
r1128_c525,5
r1944_c602,5
r889_c997,5
r6954_c419,5
r2338_c629,3
r4424_c791,5
r2242_c694,5
r3930_c418,4
r5210_c623,5
r1065_c430,5
r3733_c898,2
r6337_c954,5
r2840_c434,5
r9027_c660,5
r2216_c604,5
r1959_c266,4
r3988_c219,5
r174_c26,3
r5696_c731,4
r6328_c738,3
r6904_c265,3
r3534_c286,3
r7135_c936,3
r2846_c459,2
r2081_c347,4
r2169_c213,5
r5292_c381,4
r2949_c867,4
r4108_c775,5
r9993_c997,3
r4597_c691,4
r9304_c507,1
r2155_c314,5
r9246_c155,5
r8891_c774,2
r7433_c806,5
r1362_c301,2
r6938_c398,5
r8550_c661,4
r518_c660,3
r3217_c143,4
r1987_c647,3
r5113_c131,5
r816_c92,3
r2469_c617,5
r1527_c662,5
r9008_c138,4
r1184_c263,4
r5020_c459,4
r9205_c598,5
r6501_c208,1
r4515_c697,5
r3520_c434,5
r6085_c782,2
r3250_c631,5
r1345_c989,5
r5522_c638,5
r3091_c112,4
r9658_c445,5
r3011_c803,4
r4583_c640,3
r4920_c594,5
r7568_c60,5
r2291_c567,3
r1338_c322,3
r4657_c393,5
r4070_c10,5
r8292_c350,3
r6427_c474,4
r4852_c39,2
r3424_c623,5
r3625_c694,4
r988_c176,4
r8805_c650,5
r3041_c239,3
r6965_c367,4
r69_c86,1
r5970_c921,1
r5520_c185,4
r9782_c4,5
r4844_c791,5
r1400_c912,4
r4078_c563,5
r1133_c584,3
r4397_c102,4
r2423_c226,3
r6659_c631,3
r4810_c789,5
r4196_c619,5
r4774_c259,5
r1857_c46,3
r6107_c756,5
r8223_c961,4
r6150_c148,4
r3160_c184,4
r8386_c759,5
r9625_c165,4
r5261_c4,5
r5680_c511,5
r1931_c175,3
r5821_c991,2
r2101_c733,5
r2512_c698,5
r1085_c314,4
r5694_c217,3
r7652_c236,5
r3195_c159,1
r9144_c32,3
r6148_c344,5
r5124_c161,5
r4149_c60,5
r9095_c15,3
r6563_c14,5
r1831_c223,5
r2847_c944,1
r4769_c67,4
r4468_c807,1
r2426_c94,4
r6500_c672,3
r1500_c26,5
r5281_c569,3
r1307_c753,3
r4866_c728,2
r4355_c27,3
r8619_c645,5
r6967_c936,4
r4367_c157,4
r283_c676,5
r7459_c51,5
r3195_c635,5
r3319_c351,3
r2499_c618,4
r6247_c696,3
r1483_c5,5
r6399_c458,5
r1390_c944,4
r380_c370,1
r9909_c769,5
r7179_c37,5
r3267_c197,2
r7840_c747,5
r3310_c942,4
r70_c95,5
r2211_c312,2
r4877_c875,3
r8966_c822,4
r2590_c551,4
r9319_c612,5
r4226_c318,5
r9983_c502,5
r9237_c440,2
r4600_c522,2
r7132_c289,2
r9575_c628,3
r2606_c526,2
r5984_c309,4
r154_c841,5
r5854_c618,5
r6490_c208,5
r5843_c791,3
r8818_c278,1
r1244_c815,3
r5214_c333,5
r9159_c230,3
r9641_c806,2
r1950_c716,3
r1010_c915,5
r5206_c391,3
r707_c283,3
r3934_c820,4
r6476_c645,5
r6743_c106,5
r9657_c925,5
r8728_c569,5
r7353_c4,2
r6994_c157,3
r2234_c790,3
r6600_c488,4
r4222_c696,2
r7577_c823,5
r5399_c616,5
r5176_c643,5
r4689_c290,3
r5971_c245,4
r8611_c653,4
r5384_c671,2
r2036_c768,4
r903_c829,3
r1191_c53,5
r6106_c979,3
r5005_c429,5
r4023_c499,3
r8500_c82,2
r7505_c214,3
r2651_c628,4
r8370_c391,2
r6141_c851,3
r7262_c867,4
r5527_c120,3
r9666_c525,4
r1835_c670,5
r3790_c104,2
r7662_c663,5
r8633_c14,5
r37_c673,4
r6459_c785,5
r4847_c696,4
r3730_c745,5
r2146_c779,5
r3766_c534,5
r2110_c814,2
r6229_c586,4
r1106_c223,4
r2120_c14,5
r7544_c660,5
r1526_c793,3
r9253_c434,5
r7172_c683,3
r2442_c864,5
r1558_c673,4
r9583_c594,5
r4412_c971,4
r97_c829,2
r3167_c412,5
r1651_c562,5
r6940_c906,5
r4147_c547,3
r1395_c655,4
r7189_c555,3
r8581_c620,4
r7050_c312,5
r8413_c33,2
r3474_c969,5
r9600_c769,2
r4413_c329,4
r7873_c665,5
r961_c148,5
r160_c794,2
r7333_c630,5
r9488_c87,4
r3479_c161,5
r2936_c810,2
r2383_c700,4
r422_c651,2
r6624_c876,3
r7548_c406,5
r8290_c26,2
r4811_c464,3
r8054_c22,5
r6116_c867,4
r8513_c283,4
r736_c392,3
r8596_c298,3
r7076_c478,5
r4975_c596,5
r858_c476,5
r594_c246,4
r2591_c425,3
r219_c864,4
r2047_c208,5
r3181_c15,4
r9700_c244,3
r6681_c169,3
r7360_c426,3
r2901_c77,4
r515_c431,4
r9421_c498,3
r3388_c33,4
r2288_c489,2
r7383_c423,5
r2244_c988,1
r3373_c148,5
r9960_c139,5
r931_c561,3
r2809_c308,5
r8168_c460,3
r6141_c803,5
r814_c502,5
r3820_c367,5
r3725_c625,5
r8512_c296,5
r5986_c796,5
r743_c234,5
r889_c235,5
r2352_c43,4
r9384_c619,4
r2025_c751,3
r2316_c553,4
r9838_c557,5
r4994_c450,3
r2684_c877,3
r3633_c706,5
r4369_c12,2
r869_c38,4
r6303_c864,4
r515_c827,1
r6894_c556,4
r466_c599,5
r3984_c14,5
r290_c22,5
r6447_c473,4
r1689_c902,3
r54_c256,5
r8961_c645,5
r6400_c573,4
r6073_c426,4
r4713_c557,3
r2360_c889,3
r5437_c359,5
r7811_c258,5
r2321_c669,4
r8405_c897,1
r6675_c76,5
r2470_c178,3
r985_c655,4
r4143_c72,4
r3381_c606,5
r4263_c615,5
r1830_c259,5
r3214_c971,4
r6642_c94,5
r8929_c126,4
r4199_c227,5
r2377_c46,4
r5997_c622,5
r8398_c529,5
r6523_c211,1
r6131_c806,3
r1542_c827,4
r8533_c694,3
r6975_c372,5
r8430_c472,2
r6551_c65,2
r8253_c442,5
r3903_c888,3
r9542_c743,5
r3393_c915,5
r4517_c152,4
r7471_c50,3
r7020_c546,5
r9725_c95,3
r574_c487,3
r8249_c668,5
r5633_c488,4
r6509_c350,5
r3528_c545,5
r4879_c415,3
r314_c985,4
r9723_c867,3
r6574_c931,3
r6712_c534,4
r8640_c343,5
r2029_c606,5
r1220_c429,4
r1990_c605,4
r701_c776,4
r2784_c683,5
r7662_c497,4
r3151_c825,3
r2810_c340,4
r2122_c676,5
r1958_c645,5
r2420_c387,5
r8191_c259,5
r1867_c318,5
r7846_c954,4
r1216_c140,2
r8024_c203,4
r1143_c616,5
r405_c794,5
r4414_c421,5
r4375_c613,4
r168_c626,3
r5038_c847,4
r7167_c380,3
r4810_c950,5
r1455_c211,2
r8678_c745,2
r1288_c8,2
r457_c554,5
r8846_c648,4
r5522_c577,4
r7389_c247,3
r5985_c663,5
r9693_c722,4
r7607_c667,5
r7343_c596,5
r1485_c694,3
r6711_c575,4
r9639_c650,5
r7148_c368,4
r1970_c30,3
r6000_c867,4
r9796_c719,5
r5938_c898,5
r3002_c131,3
r986_c487,5
r2789_c902,3
r3716_c984,1
r3447_c511,3
r3783_c459,5
r7579_c191,5
r6152_c285,3
r27_c638,2
r4788_c614,2
r3338_c599,3
r3153_c613,5
r8778_c499,5
r625_c451,4
r2416_c99,4
r91_c976,5
r5493_c648,5
r1506_c86,2
r6267_c131,4
r1609_c105,2
r8727_c338,3
r5953_c984,4
r9656_c602,5
r8109_c430,5
r5981_c791,5
r370_c235,2
r9309_c14,5
r8563_c184,3
r1230_c682,5
r3293_c420,4
r2751_c573,5
r9108_c434,5
r8679_c322,5
r5809_c605,4
r4608_c426,3
r3350_c656,3
r6599_c637,3
r6328_c93,5
r1023_c68,4
r3149_c392,4
r3769_c642,5
r6851_c489,3
r7224_c266,3
r5349_c161,5
r2554_c834,2
r5442_c746,4
r4636_c488,5
r3540_c180,5
r2684_c471,5
r5266_c591,3
r612_c308,5
r9517_c298,4
r4542_c181,4
r7400_c719,3
r2191_c19,3
r9866_c352,4
r3933_c298,3
r1573_c613,5
r3446_c659,3
r4150_c313,3
r1865_c257,5
r9295_c718,2
r1096_c667,5
r8006_c306,5
r5419_c874,2
r3886_c484,4
r7045_c807,5
r9153_c212,1
r483_c301,5
r962_c183,3
r9117_c224,4
r9723_c644,5
r6311_c76,3
r9265_c526,3
r8089_c6,5
r6593_c471,5
r8504_c221,5
r4440_c358,3
r3621_c553,4
r3653_c635,5
r7628_c426,5
r6464_c797,2
r5394_c1000,4
r2563_c614,3
r9927_c733,4
r6817_c300,4
r3288_c508,5
r2360_c570,4
r9337_c915,3
r7011_c950,4
r9360_c616,5
r7170_c344,2
r4070_c207,4
r9844_c808,4
r4282_c425,4
r2348_c245,4
r581_c612,3
r8778_c989,5
r9235_c901,1
r8601_c619,4
r4616_c914,2
r4575_c392,4
r4904_c857,4
r4052_c728,5
r5637_c478,4
r1666_c251,5
r3626_c768,5
r9222_c366,3
r7769_c668,5
r4946_c394,4
r278_c349,2
r9537_c827,5
r2690_c312,3
r2904_c283,5
r4547_c324,4
r6639_c945,5
r8135_c805,3
r6043_c357,4
r8494_c193,4
r9284_c318,5
r8579_c791,4
r6005_c667,5
r4243_c700,2
r3144_c992,4
r4562_c644,5
r7612_c398,4
r5905_c617,4
r2432_c552,4
r6787_c107,3
r5387_c168,5
r7170_c616,5
r8712_c95,3
r1778_c499,5
r2028_c608,4
r5770_c486,5
r4117_c141,1
r8575_c306,5
r9381_c288,3
r9215_c741,2
r7296_c102,5
r7910_c533,3
r6241_c579,4
r6341_c501,4
r5343_c597,5
r543_c412,4
r6791_c836,3
r140_c601,5
r2934_c943,4
r2122_c430,4
r702_c680,5
r7242_c397,3
r319_c686,1
r5737_c737,4
r9356_c229,3
r1730_c1000,5
r4376_c472,3
r6050_c4,5
r3698_c337,4
r5002_c864,5
r9719_c486,5
r3148_c113,3
r1290_c545,4
r8522_c433,4
r1233_c452,2
r3022_c854,3
r9574_c418,2
r8180_c685,3
r1834_c489,5
r1275_c967,3
r9292_c295,5
r2724_c410,3
r3030_c911,4
r3598_c59,1
r5222_c547,3
r7949_c626,5
r8625_c844,3
r9162_c689,5
r2747_c487,5
r9889_c648,5
r3307_c596,5
r5002_c539,3
r3861_c71,5
r1893_c200,3
r5164_c978,5
r5512_c231,5
r3907_c352,5
r6983_c635,5
r9264_c228,5
r9404_c427,5
r3288_c585,1
r3161_c37,5
r2782_c309,4
r5092_c215,3
r9918_c189,5
r168_c779,5
r4792_c990,4
r2939_c77,3
r8835_c178,5
r9008_c318,5
r6478_c754,5
r1064_c913,5
r1756_c511,4
r4705_c412,5
r8866_c502,3
r7800_c611,5
r6563_c230,1
r2508_c322,4
r8561_c616,5
r9948_c328,5
r4240_c727,5
r5476_c622,5
r7335_c906,5
r7710_c809,1
r7971_c391,5
r5101_c819,4
r2520_c596,5
r8076_c619,5
r1931_c225,5
r7343_c434,5
r2278_c950,5
r959_c547,5
r9095_c352,3
r6024_c575,4
r1324_c904,4
r1199_c685,3
r7319_c184,3
r1804_c211,5
r2471_c877,5
r9495_c492,5
r9817_c756,5
r5112_c314,4
r6972_c611,4
r5404_c428,2
r3927_c490,5
r8996_c291,3
r789_c638,3
r6842_c633,5
r2171_c475,5
r2192_c591,4
r3441_c102,4
r6864_c660,4
r1660_c451,2
r6327_c548,5
r5536_c198,5
r3706_c827,3
r9090_c440,4
r2029_c663,5
r4317_c410,4
r8785_c245,3
r709_c89,5
r6335_c131,5
r3424_c143,4
r9788_c127,4
r4969_c595,3
r682_c705,4
r709_c578,3
r1170_c248,2
r8343_c631,5
r110_c351,4
r3565_c431,5
r2116_c145,4
r901_c755,4
r2945_c775,5
r8157_c8,3
r2939_c46,4
r2718_c696,4
r9677_c499,3
r6402_c796,3
r2282_c17,3
r8753_c249,1
r7245_c612,5
r5879_c915,4
r1033_c231,4
r7523_c499,3
r4758_c945,4
r2055_c450,3
r1989_c777,4
r3307_c573,4
r521_c797,5
r621_c396,5
r3395_c705,4
r2435_c768,2
r1090_c367,5
r9017_c177,4
r1131_c605,3
r8546_c302,5
r8377_c509,5
r8753_c862,4
r1848_c156,4
r9756_c496,5
r7829_c21,5
r3610_c458,5
r8410_c395,4
r4106_c672,5
r5165_c134,2
r6728_c141,2
r3329_c490,2
r2149_c20,4
r5626_c305,5
r1935_c974,4
r9651_c312,5
r5884_c501,2
r1968_c322,2
r3110_c989,5
r135_c164,4
r7116_c974,3
r3903_c529,4
r3621_c794,2
r8331_c6,5
r3925_c612,5
r4317_c596,5
r1049_c171,4
r3684_c619,5
r2996_c916,4
r6380_c227,3
r664_c842,4
r6354_c426,3
r1021_c651,3
r7873_c109,2
r2951_c978,4
r1787_c308,5
r9290_c759,4
r3515_c978,5
r6524_c581,5
r874_c719,4
r6933_c308,3
r7547_c616,5
r6778_c648,4
r495_c599,5
r9406_c472,5
r194_c72,3
r5307_c554,4
r794_c26,4
r3602_c466,2
r1955_c768,2
r8103_c465,5
r4254_c663,5
r3181_c170,5
r8624_c598,4
r6355_c594,5
r4583_c925,5
r3827_c312,5
r3707_c471,5
r7639_c656,4
r9512_c178,5
r5658_c6,5
r2219_c629,4
r7517_c335,4
r8374_c781,5
r2463_c867,5
r571_c626,4
r4023_c454,3
r3985_c489,4
r4394_c13,5
r6661_c488,4
r2874_c411,4
r9480_c779,4
r1214_c572,4
r9936_c481,4
r5268_c922,4
r3893_c321,5
r8377_c426,5
r7303_c412,5
r271_c677,3
r13_c478,4
r6707_c366,5
r3781_c939,3
r778_c643,5
r6559_c245,5
r590_c186,5
r2055_c107,5
r1266_c612,5
r9985_c591,5
r8694_c488,4
r3494_c569,3
r6202_c127,5
r2249_c679,4
r7510_c47,1
r4907_c76,5
r788_c448,2
r6759_c755,4
r6583_c170,4
r9343_c68,4
r5061_c610,4
r7250_c996,3
r2983_c759,3
r4198_c775,2
r5254_c459,5
r3998_c200,4
r7319_c922,3
r1032_c498,1
r2079_c706,3
r896_c774,4
r4046_c791,3
r9512_c277,2
r8795_c713,5
r3261_c405,3
r8022_c577,5
r6340_c494,5
r8574_c854,4
r6101_c559,1
r9711_c446,5
r6338_c116,3
r7781_c68,3
r6530_c60,4
r6131_c911,5
r6093_c180,2
r4553_c620,5
r7313_c51,5
r1816_c459,5
r3555_c655,4
r1281_c566,3
r5456_c620,4
r5129_c791,4
r9417_c844,3
r1515_c447,3
r1054_c663,5
r9507_c369,4
r8495_c680,3
r3217_c769,1
r786_c478,4
r1214_c689,5
r41_c870,5
r8619_c602,5
r3523_c746,2
r9931_c258,5
r3397_c139,5
r2343_c161,5
r1034_c742,5
r1852_c86,5
r601_c851,2
r8546_c246,5
r2899_c48,4
r1694_c596,5
r7303_c791,5
r3858_c826,4
r1226_c823,5
r986_c365,4
r7667_c176,5
r3759_c191,4
r4190_c99,3
r5216_c434,5
r9614_c419,3
r4198_c797,5
r4095_c369,4
r8734_c293,3
r2959_c120,4
r8352_c912,3
r9395_c640,5
r9482_c797,3
r5173_c594,5
r589_c458,5
r2071_c835,3
r5522_c604,5
r7008_c14,4
r1355_c572,1
r5089_c495,5
r7468_c556,2
r3425_c833,3
r7770_c639,4
r5875_c867,4
r1736_c623,5
